url	download_complete
www-db.ics.uci.edu/pages/research/das/index.shtml	complete
emj.ics.uci.edu/author/emj	complete
www.ics.uci.edu/computing/email/thunderbird_Gmail.php	incomplete
www.ics.uci.edu/computing/services/sophos_mac.php	complete
cert.ics.uci.edu/seminarseries.html	complete
cloudberry.ics.uci.edu/ada.suda.edu.cn/apweb2016	complete
www.ics.uci.edu/home.htm	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_01.html	complete
computableplant.ics.uci.edu/theses/companib/SigMech.html	complete
sli.ics.uci.edu/PmWiki/UploadVariables	complete
flamingo.ics.uci.edu/releases/4.1	complete
archive.ics.uci.edu/ml/datasets/Wine	complete
archive.ics.uci.edu/ml/datasets/Character+Font+Images	complete
sli.ics.uci.edu/PmWiki/PageDirectives	complete
www.ics.uci.edu/computing/account/password.php	complete
www.ics.uci.edu/~lab/faq.php	complete
www.ics.uci.edu/~projects/dissemination/people.htm	complete
www.cert.ics.uci.edu/seminar/Nanda/seminar/Nanda/seminar/Nanda/bio.htm	complete
archive.ics.uci.edu/ml/datasets/SkillCraft1+Master+Table+Dataset	complete
www.ics.uci.edu/prospective/vi/degrees/business-information-management	complete
vision.ics.uci.edu/publications.html	complete
www.ics.uci.edu/resources/Title_IX_Resources.php	complete
www.ics.uci.edu/about/search/search_graduate_all.php	complete
archive.ics.uci.edu/ml/semeion	incomplete
www.ics.uci.edu/~skong2/pano4pose.html	complete
flamingo.ics.uci.edu/spellchecker	complete
sli.ics.uci.edu/Ihler-Photos/House	complete
vision.ics.uci.edu/papers/KongF_CVPR_2017	complete
www.ics.uci.edu/%7Ewscacchi/ResearchBio.html	complete
archive.ics.uci.edu/ml/logic-theorist	complete
www.ics.uci.edu/~emj/newsletter.html	incomplete
archive.ics.uci.edu/ml/00254	incomplete
emj.ics.uci.edu/wp-content/emj/uploads/
arXiv_Mjolsness_1212.0582.pdf	complete
www.ics.uci.edu/faculty/area_vision.php	complete
archive.ics.uci.edu/ml/machine-learning-databases/reuters_transcribed-mld/README.txt	complete
intranet.ics.uci.edu	complete
sli.ics.uci.edu/Site/UserCreation	complete
www.ics.uci.edu/~wscacchi	complete
www.ics.uci.edu/~pattis/ICS-46/lectures/notes/bt.txt	complete
archive.ics.uci.edu/ml/cmc	complete
archive.ics.uci.edu/ml/00228	complete
archive.ics.uci.edu/ml/00227	complete
archive.ics.uci.edu/ml/00226	complete
www.ucf.ics.uci.edu	complete
archive.ics.uci.edu/ml/00224	complete
archive.ics.uci.edu/ml/00223	complete
archive.ics.uci.edu/ml/00222	complete
archive.ics.uci.edu/ml/00221	complete
archive.ics.uci.edu/ml/00220	complete
www.ics.uci.edu/~kay/courses/i41/hw/hw8.html	incomplete
www.ics.uci.edu/~wping	complete
cert.ics.uci.edu/people.html	incomplete
www.ics.uci.edu/~nflerova	complete
archive.ics.uci.edu/ml/datasets/Dermatology	complete
sdcl.ics.uci.edu/category/travel	complete
archive.ics.uci.edu/ml/machine-learning-databases/undocumented/connectionist-bench/Index	complete
ngs.ics.uci.edu/partners/collaborators	complete
www.ics.uci.edu/prospective/en/careers/graduate-school	incomplete
www.ics.uci.edu/ugrad/resources/ICS_StudentOrgs.php	complete
archive.ics.uci.edu/ml/datasets/Newspaper+and+magazine+images+segmentation+dataset	complete
www.ics.uci.edu/~eli	complete
www.ics.uci.edu/~thornton/ics142	complete
www.ics.uci.edu/about/search_external.php	complete
www.ics.uci.edu/community/events/mentor/index.php	complete
mailman.ics.uci.edu/mailman/private/hobbes	incomplete
vision.ics.uci.edu/papers/RamananFZb_CVPR_2005	complete
graphmod.ics.uci.edu/~dechter/courses.html	complete
vision.ics.uci.edu/papers/YangR_ICCV_2015	complete
mailman.ics.uci.edu/mailman/listinfo/45j-tutors	complete
www.ics.uci.edu/community/friends/leadershipcouncil/index.php	complete
archive.ics.uci.edu/ml/artificial-characters	complete
www.ics.uci.edu/~redmiles/teaching.html	complete
www.ics.uci.edu/grad/policies/GradPolicies_CopyrightInfringement.php	complete
mailman.ics.uci.edu/mailman/listinfo/cert-faculty	complete
sli.ics.uci.edu/video/cs178/Lecture03.html	complete
www.ics.uci.edu/prospective/en/careers/job-opportunities	complete
futurehealth.ics.uci.edu/news-events/meetings	complete
vision.ics.uci.edu/papers/GhiasiF_TR_2015	complete
archive.ics.uci.edu/ml/machine-learning-databases/Philips_B120N10_Baby_Monitor	complete
archive.ics.uci.edu/ml/machine-learning-databases/00417	incomplete
www.ics.uci.edu/faculty/area_embedded.php	complete
www.ics.uci.edu/~etrainer	complete
archive.ics.uci.edu/ml/00379	incomplete
tutors.ics.uci.edu/index.php/9-uncategorised/77-spring2013	complete
www.ics.uci.edu/~dechter/r44a.html	complete
archive.ics.uci.edu/ml/00276	complete
www.ics.uci.edu/~dechter/publications/r87a.html	complete
sli.ics.uci.edu/Site/PageActions	complete
ngs.ics.uci.edu/research/presentations	incomplete
www.ics.uci.edu/grad/forms/index.php	complete
www.ics.uci.edu/prospective/vi	complete
www.ics.uci.edu/community/news/spotlight_dechter_book.php	complete
www.ics.uci.edu/publications/publications.htm	complete
www.ics.uci.edu/ugrad/current/policies/CS199_IN4MATX199.php	incomplete
sdcl.ics.uci.edu/crowd-fault-localization	complete
vision.ics.uci.edu/papers/BaeFC_ACCV_2012	complete
www.ics.uci.edu/ugrad/QA_Graduation.php	complete
mailman.ics.uci.edu/mailman/admin/docking	complete
isg.ics.uci.edu/publications.html	incomplete
sli.ics.uci.edu/PmWiki/DeletingPages	complete
www.ics.uci.edu/computing/account/mapdrive_mac.php	complete
sli.ics.uci.edu/Classes	complete
mailman.ics.uci.edu/mailman/admin/test1	complete
www.ics.uci.edu/~dsm/dyn/release/api/structdynamo__network.html	complete
vision.ics.uci.edu/papers/WangF_IJCV_2017	complete
archive.ics.uci.edu/ml/support/LED+Display+Domain	complete
www.ics.uci.edu/~dechter/courses/ics-276/readings.shtml	complete
www.ics.uci.edu/~schark/simulator.html	complete
flamingo.ics.uci.edu/releases/2.0.1	incomplete
archive.ics.uci.edu/ml/datasets/Epileptic+Seizure+Recognition	complete
vision.ics.uci.edu/papers/RamananF_NIPS_2003	complete
www.ics.uci.edu/members.html	complete
www.ics.uci.edu/prospective/vi/opportunities/honors	complete
archive.ics.uci.edu/ml/datasets/Nomao	complete
www.ics.uci.edu/involved/project_class	incomplete
archive.ics.uci.edu/ml/chess	complete
www.ics.uci.edu/MJCarey_Patents.html	complete
www.ics.uci.edu/%7elab/lab_assistants/index.php	complete
www.ics.uci.edu/%7elab/schedules/183.html	complete
www.ics.uci.edu/computing/mailboss.php	complete
duttgroup.ics.uci.edu/2017/12/20/2017-end-of-the-year-gathering	complete
www.ics.uci.edu/~balani/Publications.html	complete
vision.ics.uci.edu/papers/BaeFC_WACV_2013	complete
mailman.ics.uci.edu/mailman/private/informatics-nonstudents	complete
ngs.ics.uci.edu/digital-india-a-potentially-transformative-opportunity	complete
www.ics.uci.edu/bio.html	incomplete
archive.ics.uci.edu/ml/voting-records	complete
www.ics.uci.edu/prospective/vi/degrees/overview	complete
alumni.ics.uci.edu/2008/07/10/answering-the-call	complete
flamingo.ics.uci.edu/releases/docs/PartEnumDoc.html	complete
www.ics.uci.edu/grad/resources	complete
www.ics.uci.edu/~projects/SATware/private_downloads	complete
www.ics.uci.edu/prospective/en/degrees/ics-undeclared-pre-major	complete
sli.ics.uci.edu/Code	complete
www.ics.uci.edu/community/alumni/mentor_signup.php	complete
mailman.ics.uci.edu/mailman/listinfo/sislgram	complete
honors.ics.uci.edu/student-testimonials	complete
archive.ics.uci.edu/ml/datasets/Auto+MPG	complete
www.ics.uci.edu/~dvk/pub/TKDE08_dvk_WePS.html	complete
www.ics.uci.edu/~lab/lab_assistants	incomplete
www.ics.uci.edu/img/talk_compvis_2016Fall	complete
futurehealth.ics.uci.edu/participation	complete
www.ics.uci.edu/bnpCVPR12	complete
archive.ics.uci.edu/ml/machine-learning-databases/ConfLongDemo_JSI.txt	complete
archive.ics.uci.edu/ml/machine-learning-databases/00233	complete
sli.ics.uci.edu/Classes-CS271-Notes/Classes-CS271-Notes	complete
www.ics.uci.edu/%7Eisaac/private	complete
www.ics.uci.edu/prospective/vi/uci/city-of-irvine	complete
archive.ics.uci.edu/ml/machine-learning-databases/00237	complete
www.ics.uci.edu/%7Ewics/upcoming_events.html	complete
archive.ics.uci.edu/ml/machine-learning-databases/00235	complete
archive.ics.uci.edu/ml/machine-learning-databases/wine-quality	complete
www.ics.uci.edu/grad/policies/GradPolicies_ResidencyReqt.php	complete
sli.ics.uci.edu/Main/WikiSandbox	complete
sli.ics.uci.edu/Ihler-Private/AddSideBar	complete
flamingo.ics.uci.edu/toolkit	complete
archive.ics.uci.edu/ml/support/Chess+(Domain+Theories)	complete
archive.ics.uci.edu/ml/contact.html	complete
www.ics.uci.edu/MJCarey_Professional_Experience.html	complete
www.ics.uci.edu/projects/CompilerML.html	incomplete
computableplant.ics.uci.edu/alphasite/gallery.html	complete
www.cert.ics.uci.edu/seminar/Nanda/seminar/Nanda/seminar/Nanda/seminar/Nanda/EMWS09/EMWS09/directions.html	incomplete
sli.ics.uci.edu/PmWiki/TableDirectives	complete
honors.ics.uci.edu/program-overview/step-1-course-requirements	complete
www.ics.uci.edu/~yamingy/cocktail_demo.m	complete
www.ics.uci.edu/~dechter/r136a.html	complete
www.ics.uci.edu/~kay/courses/i42/wildride/data/rides.txt	complete
www.ics.uci.edu/../computerscience/index.php	complete
www.ics.uci.edu/~redmiles/ics203b-SQ05	complete
computableplant.ics.uci.edu/erleap	complete
www.ics.uci.edu/~xzhu	complete
sli.ics.uci.edu/Classes-CS178-Notes/GmmEM	complete
sli.ics.uci.edu/PmWiki/CustomWikiStyles	complete
mailman.ics.uci.edu/mailman/admin/blahblah	complete
archive.ics.uci.edu/ml/machine-learning-databases/00349	complete
archive.ics.uci.edu/ml/machine-learning-databases/00348	complete
www.ics.uci.edu/prospective/zh-tw/degrees/computer-game-science	complete
archive.ics.uci.edu/ml/machine-learning-databases/00346	complete
archive.ics.uci.edu/datasets/Pen-Based+Recognition+of+Handwritten+Digits	complete
archive.ics.uci.edu/ml/datasets/Online+Retail	complete
archive.ics.uci.edu/ml/machine-learning-databases/00342	complete
www.ics.uci.edu/~dechter/publications/r221a.html	complete
sli.ics.uci.edu/Ihler-Photos/Japan	complete
www.ics.uci.edu/pano4pose.html	complete
www.ics.uci.edu/ http://www.slis.indiana.edu/TIS	complete
archive.ics.uci.edu/ml/datasets/Reuter_50_50	complete
www.ics.uci.edu/~fowlkes/software/nca	complete
www.ics.uci.edu/downloads.html	complete
www.ics.uci.edu/services/restore.php	complete
wics.ics.uci.edu/amazon-info-session	complete
www.ics.uci.edu/~arjun	complete
www.ics.uci.edu/about/search/index.php	incomplete
www.ics.uci.edu/~yamingy/cocktail_demo3.r	complete
www.ics.uci.edu/~rjammala/projects.html	complete
www.ics.uci.edu/community/alumni/index.php	complete
vision.ics.uci.edu/papers/YarkonyZF_EMMCVPR_2015	complete
vision.ics.uci.edu/papers/FowlkesM_TR_2004	complete
archive.ics.uci.edu/ml/machine-learning-databases/Ecobee_Thermostat	complete
www.ics.uci.edu/community/icsjobs/index.php	complete
vision.ics.uci.edu/papers/Luna_TEC_2011	complete
www.ics.uci.edu/community/events/openhouse/gallery_11.html	complete
archive.ics.uci.edu/ml/datasets/Folio	complete
cert.ics.uci.edu/partnerships.html	complete
www.ics.uci.edu/~redmiles/inf143-SQ09/schedule.html	complete
www.ics.uci.edu/~redmiles/ics131-FQ03/schedule.html	complete
www.ics.uci.edu/prospective/zh-tw/degrees/computer-science-engineering	complete
sli.ics.uci.edu/PmWiki/PageListTemplates	complete
www.cert.ics.uci.edu/seminar/Nanda/seminar/Nanda/board.html	complete
wics.ics.uci.edu/spring-potluck-with-ics-clubs	complete
mailman.ics.uci.edu/mailman/listinfo/phd.softeng	complete
www.ics.uci.edu/community/news/spotlight/spotlight_gamejam_winter_2012.php	complete
mailman.ics.uci.edu/mailman/listinfo/hana-wizard-admins	complete
www.ics.uci.edu/bioshape/index.html	complete
mondego.ics.uci.edu/datasets	complete
www.ics.uci.edu/~redmiles/inf143-SQ09/Assignment2/Inf143-ExploringManyEyes.htm	complete
sli.ics.uci.edu/Classes/CS274A-Notes	complete
www.ics.uci.edu/~dsm/dyn/release/api/structdynamo__backlight.html	complete
archive.ics.uci.edu/datasets/El+Nino	complete
www.ics.uci.edu/~redmiles/ics229-WQ06	complete
www.ics.uci.edu/about/search_dept_stats.php	complete
mailman.ics.uci.edu/mailman/private/informatics-onetimelecturers	complete
vision.ics.uci.edu/people/5.html	complete
www.ics.uci.edu/~dechter/publications/r70a.html	incomplete
www.ics.uci.edu/~mlearn/Machine-Learning.html	incomplete
vision.ics.uci.edu/papers/VondrickRP_ECCV_2010	complete
archive.ics.uci.edu/ml/datasets/Post-Operative+Patient	complete
www.ics.uci.edu/%7Egts/facts.html	complete
cert.ics.uci.edu/board.html	complete
www.ics.uci.edu/~kay/courses/i41/vectors.html	complete
www.cert.ics.uci.edu/seminar/Nanda/seminar/Nanda/seminar/Nanda/EMWS09/EMWS09/seminar/Nanda/bio.htm	incomplete
fr.ics.uci.edu/chile	complete
archive.ics.uci.edu/ml/datasets/MONK%27s+Problems	complete
www.ics.uci.edu/~dechter/biographical.html	complete
futurehealth.ics.uci.edu/resources	complete
archive.ics.uci.edu/ml/datasets/Appliances+energy+prediction	complete
archive.ics.uci.edu/ml/datasets/Movie	incomplete
www.ics.uci.edu/faculty/area_compgraphics.php	complete
sli.ics.uci.edu/Group/Group	complete
www.cert.ics.uci.edu/seminar/Nanda/seminar/Nanda/seminar/Nanda/seminar/Nanda/EMWS09/motivation.html	incomplete
www.ics.uci.edu/bren/bren_press.php	complete
se.ics.uci.edu/Welcome.html	complete
www.ics.uci.edu/statistics/grad/index.php	complete
www.ics.uci.edu/ugrad/current/policies/Laptop_ComputerUse.php	complete
www.ics.uci.edu/~kay/courses/i41/hw/honesty.html	complete
archive.ics.uci.edu/ml/balloons	complete
archive.ics.uci.edu/ml/datasets/Economic+Sanctions	complete
www.ics.uci.edu/~yamingy/cocktail_demo1.r	complete
computableplant.ics.uci.edu/alphasite	complete
www.ics.uci.edu/prospective/zh-tw/careers/breadth	complete
tutors.ics.uci.edu/index.php/meet-the-tutors/9-uncategorised/91-spring-2016	complete
www.ics.uci.edu/~redmiles	complete
archive.ics.uci.edu/ml/machine-learning-databases/covtype/covtype.info	complete
www.ics.uci.edu/ugrad/current/policies/Change_of_Major.php	complete
www.ics.uci.edu/community/scholarships/scholar_corporate.php	complete
sli.ics.uci.edu/PmWiki/WikiStyles	complete
archive.ics.uci.edu/ml/machine-learning-databases/ecoli	complete
www.ics.uci.edu/grad/policies/GradPolicies_Grading.php	complete
archive.ics.uci.edu/ml/machine-learning-databases/Provision_PT_737E_Security_Camera	complete
sli.ics.uci.edu/Grants-2008NSF/Main	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/faces.data.html	complete
www.ics.uci.edu/MJCarey_Honors.html	incomplete
auge.ics.uci.edu/eventshop	complete
mcs.ics.uci.edu/current-students/once-admitted	complete
www.ics.uci.edu/ugrad/current/sao/index.php	complete
mailman.ics.uci.edu/mailman/listinfo/uci-staff	complete
vision.ics.uci.edu/papers/ForsythEtAl_FTCG_2007	complete
ngs.ics.uci.edu/research/research-papers/experiential-computing	complete
archive.ics.uci.edu/ml/dexter	complete
mailman.ics.uci.edu/mailman/private/r_users_group	complete
www.ics.uci.edu/~jlettner	complete
sli.ics.uci.edu/PmWiki/CreatingNewPages	incomplete
www.cert.ics.uci.edu/seminar/Nanda/seminar/Nanda/seminar/Nanda/seminar/Nanda/EMWS09/EMWS09/seminar/Nanda/EMWS09/index.html	incomplete
www.ics.uci.edu/~isaac	complete
www.ics.uci.edu/~wscacchi/Thumbs.db	complete
archive.ics.uci.edu/ml/datasets/EMG+dataset+in+Lower+Limb	complete
www.ics.uci.edu/~dechter/publications/r42a.html	complete
www.ics.uci.edu/computing/account/mapdrive_win.php	complete
www.ics.uci.edu/~rmorshed	incomplete
www.ics.uci.edu/%7Ehjafarpo	complete
www.ics.uci.edu/ugrad/degrees/Minors	complete
archive.ics.uci.edu/ml/00372	incomplete
www.ics.uci.edu/%7Eshengyuj	complete
mailman.ics.uci.edu/mailman/private/grad.informatics	complete
www.ics.uci.edu/policies/Withdrawal_Readmission.php	complete
www.ics.uci.edu/~yamingy/npmle_README.txt	incomplete
www.cert.ics.uci.edu/seminar/Nanda/initiatives.html	complete
vision.ics.uci.edu/datasets	complete
www.ics.uci.edu/~johnsong/thesis	complete
www.ics.uci.edu/~rdiazgar	incomplete
www.ics.uci.edu/ugrad/degrees/degree_cse.php	complete
graphmod.ics.uci.edu/~dechter/gradstudents.html	complete
mailman.ics.uci.edu/mailman/admin/hana-soc	complete
www.ics.uci.edu/~jnnorton	complete
sli.ics.uci.edu/Library	complete
www.ics.uci.edu/%7Elab/policies	incomplete
emj.ics.uci.edu/topics	complete
www.ics.uci.edu/prospective/zh-tw	complete
www.ics.uci.edu/employ_staff.php	complete
graphmod.ics.uci.edu/~dechter/talks.html	complete
mailman.ics.uci.edu/mailman/admin/ics6n-questions	complete
www.ics.uci.edu/prospective/en/student-life/campus-involvement	complete
www.ics.uci.edu/~pattis/ICS-90/index.html	complete
www.ics.uci.edu/prospective/ko/degrees/ics-undeclared-pre-major	complete
www.ics.uci.edu/~kay/courses/i42/wildride/data/1000customers.txt	complete
www.ics.uci.edu/pub.html	incomplete
www.cert.ics.uci.edu/seminar/Nanda/seminar/Nanda/seminar/Nanda/seminar/Nanda/EMWS09/seminar/Nanda/motivation.html	incomplete
archive.ics.uci.edu/ml/datasets/Entree+Chicago+Recommendation+Data	complete
archive.ics.uci.edu/ml/machine-learning-databases/molecular-biology/promoter-gene-sequences	complete
archive.ics.uci.edu/ml/datasets/Machine+Learning+based+ZZAlpha+Ltd.+Stock+Recommendations+2012-2014	complete
www.cert.ics.uci.edu/seminar/Nanda/seminar/Nanda/seminar/Nanda/asdf	incomplete
archive.ics.uci.edu/ml/00288	incomplete
www.ics.uci.edu/proj_ics/policy.php	complete
www.ics.uci.edu/community/news/student_blogs/index.php	complete
www.ics.uci.edu/sao/SAO_Events.php	complete
mcs.ics.uci.edu/contact-us/staff	complete
www.ics.uci.edu/~pattis/ICS-46/lectures/notes/sorting1.txt	incomplete
www.ics.uci.edu/mouseBrain/index.html	complete
www.ics.uci.edu/portfolio.html	complete
www.ics.uci.edu/honors/index.php	complete
computableplant.ics.uci.edu/hierleap	complete
www.ics.uci.edu/ugrad/policies/Laptop_ComputerUse.php	complete
www.ics.uci.edu/~lab/unixfiles.php	complete
www.ics.uci.edu/~dvk/pub/C24_EDB17_Felix.ppsx	complete
archive.ics.uci.edu/ml/datasets/Predict+keywords+activities+in+a+online+social+media	incomplete
www.ics.uci.edu/%7Ecristofj	complete
www.ics.uci.edu/prospective/zh-tw/degrees/software-engineering	complete
www.ics.uci.edu/~develop/Lectures/GradPanel11Exports	complete
www.ics.uci.edu/prospective/en/degrees/informatics	complete
wics.ics.uci.edu/study-session	complete
www.ics.uci.edu/~thornton/LabManual/Assignment5	complete
vision.ics.uci.edu/papers/RenFM_ICCV_2005	complete
www.ics.uci.edu/~redmiles/inf143-SQ09/assignment1_files	complete
www.ics.uci.edu/egiving/2008/video.php	complete
www.ics.uci.edu/%7elab/policies/index.php	complete
www.cert.ics.uci.edu/seminar/Nanda/asdf	incomplete
www.ics.uci.edu/~theory/180608.html	complete
www.ics.uci.edu/prospective/ko/admissions/financial-aid	complete
www.ics.uci.edu/courses.html	complete
www.ics.uci.edu/~jpd	complete
www.ics.uci.edu/~raccoon	complete
www.ics.uci.edu/~thornton/ics32	complete
www.ics.uci.edu/~thornton/ics33	complete
mailman.ics.uci.edu/mailman/listinfo/cert-students	complete
www.cert.ics.uci.edu/seminar/Nanda/seminar/Nanda/seminar/Nanda/seminar/Nanda/seminar/Nanda/index.html	incomplete
archive.ics.uci.edu/ml/dgp-2	complete
archive.ics.uci.edu/ml/00198	complete
www.ics.uci.edu/SMMMSG.html	complete
mcs.ics.uci.edu	complete
www.ics.uci.edu/%7Ewics/about_officers.html	complete
vision.ics.uci.edu/papers/KimPBPCFJ_ACS_2012	complete
www.cert.ics.uci.edu/seminar/Nanda/seminar/Nanda/seminar/Nanda/seminar/Nanda/EMWS09/seminar/Nanda/seminarseries.html	incomplete
www.ics.uci.edu/imageunderstanding.html	incomplete
www.ics.uci.edu/ugrad/degree_cs.php	complete
www.ics.uci.edu/~projects/dissemination/customization.htm	complete
mailman.ics.uci.edu/mailman/admin/ics-insa	complete
sli.ics.uci.edu/PmWiki/WikiPage	complete
www.ics.uci.edu/~dechter/publications/r130a.html	complete
www.ics.uci.edu/131	complete
www.ics.uci.edu/~kay	complete
www.ics.uci.edu/~dechter/publications/otherPubs.html	complete
www.ics.uci.edu/ugrad/policies/Academic_Standing	complete
www.ics.uci.edu/ugrad/courses/index	complete
www.ics.uci.edu/~dvk/code/License.txt	complete
www.ics.uci.edu/%7ewics	complete
archive.ics.uci.edu/ml/datasets/Dodgers+Loop+Sensor	complete
vision.ics.uci.edu/papers/RogezRM_ERCIM_2013	complete
pertea.ics.uci.edu	complete
www.ics.uci.edu/community/events/hitec_awards_2009.php	complete
www.ics.uci.edu/extra/ai_giants.html	complete
sdcl.ics.uci.edu/2015/11/sdcl-at-ase-2015	complete
mailman.ics.uci.edu/mailman/private/cs-grad-admissions	complete
www.ics.uci.edu/~jianfeih	complete
www.ics.uci.edu/~dechter/commentary.html	complete
www.ics.uci.edu/~hstrong	incomplete
www.ics.uci.edu/~dsm/index.html	complete
www.ics.uci.edu/%7elab/lab_schedule/spring_finals.php	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_CommitteeMembers.php	complete
mailman.ics.uci.edu/mailman/admin/ics6b-w08	complete
vision.ics.uci.edu/projects/biological_images	complete
archive.ics.uci.edu/ml/00219	complete
www.ics.uci.edu/computing/google_apps.php	complete
archive.ics.uci.edu/ml/datasets/Dataset+for+ADL+Recognition+with+Wrist-worn+Accelerometer	complete
archive.ics.uci.edu/ml/datasets/Lung+Cancer	complete
archive.ics.uci.edu/ml/00212	complete
archive.ics.uci.edu/ml/00213	complete
archive.ics.uci.edu/ml/00210	complete
archive.ics.uci.edu/ml/qsar	complete
archive.ics.uci.edu/ml/00216	complete
archive.ics.uci.edu/ml/00217	complete
archive.ics.uci.edu/ml/00214	complete
www.ics.uci.edu/~pattis/ICS-46/index.html	complete
archive.ics.uci.edu/ml/machine-learning-databases/tb-mld/tb.data.html	complete
www.ics.uci.edu/~lopes/opensim	complete
vision.ics.uci.edu/datasets/index.html	complete
tutors.ics.uci.edu/index.php/tutor-resources	complete
www.ics.uci.edu/~kay/courses/i41/hw/hw2.html	complete
cloudberry.ics.uci.edu/2016-07-08-ChenTalk	incomplete
www.ics.uci.edu/computing/group_email.php	complete
www.ics.uci.edu/~skmahara	complete
www.ics.uci.edu/%7Eiosif	complete
i-sensorium.ics.uci.edu/internal	complete
www.ics.uci.edu/~wyang	complete
www.ics.uci.edu/%7Eseguti	complete
www.ics.uci.edu/prospective/ko/uci/bren-school	complete
www.ics.uci.edu/grad/qa/index.php	complete
sli.ics.uci.edu/Category/Maintenance	complete
www.ics.uci.edu/~dsm/dyn/release/api/lib_dynamo_middleware_8h.html	complete
www.ics.uci.edu/prospective	complete
www.ics.uci.edu/ugrad/QA_After_Graduation.php	complete
www.ics.uci.edu/http|//www.ischool.pitt.edu	complete
archive.ics.uci.edu/ml/machine-learning-databases/tb-mld	complete
www.ics.uci.edu/~kay/courses/i42/hw/hw5.html	complete
archive.ics.uci.edu/ml/00436	incomplete
www.ics.uci.edu/~wscacchi/sp-tutor.html	complete
archive.ics.uci.edu/ml/datasets/Taxi+Service+Trajectory+-+Prediction+Challenge%2C+ECML+PKDD+2015	complete
www.ics.uci.edu/honors/honors_h197.php	complete
www.cert.ics.uci.edu/seminar/Nanda/seminar/Nanda/seminar/Nanda/abstract.htm	incomplete
www.ics.uci.edu/~lopes/aop/aop.html	complete
sli.ics.uci.edu/Classes-2008F/RelatedTechniques	complete
vision.ics.uci.edu/papers/GhiasiF_CVPR_2014	complete
www.ics.uci.edu/~djr	incomplete
www.ics.uci.edu/recurrentDepthSeg.html	complete
mailman.ics.uci.edu/mailman/listinfo/ms.informatics	complete
www.ics.uci.edu/269	complete
www.ics.uci.edu/prospective/zh-tw/admissions/application-tips	complete
www.ics.uci.edu/~dsm/dyn/release/api/globals.html	complete
graphics.ics.uci.edu/index.html	complete
archive.ics.uci.edu/ml/eeg-mld	complete
archive.ics.uci.edu/ml/photo-mld	complete
wics.ics.uci.edu/category/news/workshop-2	complete
emj.ics.uci.edu/talks	complete
archive.ics.uci.edu/ml/machine-learning-databases/qsar/README	complete
archive.ics.uci.edu/ml/support/Car+Evaluation	complete
www.ics.uci.edu/computing/account/new	complete
emj-pc.ics.uci.edu/mgs/dbases/agns	complete
sdcl.ics.uci.edu/research/past-projects/code-orb-2	complete
www.ics.uci.edu/%7Ewics/contact.html	complete
mhcid.ics.uci.edu/admissions/admissions-overview	complete
archive.ics.uci.edu/ml/datasets/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)	complete
mailman.ics.uci.edu/mailman/private/ictd	complete
www.ics.uci.edu/community/events	complete
archive.ics.uci.edu/ml/datasets/Census+Income	complete
archive.ics.uci.edu/ml/datasets/Water+Treatment+Plant	complete
archive.ics.uci.edu/ml/machine-learning-databases/Hill_Valley_sample_arff.text	complete
www.ics.uci.edu/about/search_dean.php	complete
ngs.ics.uci.edu/personal	incomplete
sli.ics.uci.edu/video/cs178/Lecture22.html	complete
www.ics.uci.edu/~ihler/papers/abs.html	complete
mailman.ics.uci.edu/pipermail/ics-wics	complete
archive.ics.uci.edu/ml/datasets/Flags	complete
wics.ics.uci.edu/brownie-troops-computer-expert-badge	complete
archive.ics.uci.edu/ml/machine-learning-databases/document-understanding.info	complete
archive.ics.uci.edu/ml/machine-learning-databases/00214	complete
www.ics.uci.edu/~thornton/EnrollmentRound1.html	complete
archive.ics.uci.edu/ml/student-loan	complete
archive.ics.uci.edu/ml/trains	complete
www.ics.uci.edu/%7Egts/contact.html	complete
www.ics.uci.edu/~dvk/pub/EMWS09_dvk.html	complete
www.ics.uci.edu/~dsm/dyn/release/api/functions.html	complete
www.ics.uci.edu/community/news/notes/notes_2009.php	complete
archive.ics.uci.edu/ml/forest-fires	complete
www.ics.uci.edu/~maheshmn/eCACTI/techRep.htm	complete
sconce.ics.uci.edu/203-W15	complete
www.ics.uci.edu/prospective/vi/opportunities/entrepreneurship	incomplete
www.ics.uci.edu/prospective/en/admissions/contact/student-affairs/​	complete
www.ics.uci.edu/prospective/en/student-life/diversity	complete
www.ics.uci.edu/~jsolson	complete
archive.ics.uci.edu/ml/DOC-REQUIREMENTS	incomplete
mcs.ics.uci.edu/career/personal-branding-marketing	incomplete
emj.ics.uci.edu/wp-login.php	incomplete
www.ics.uci.edu/~redmiles/resources.html	complete
www.ics.uci.edu/~projects/EMWS09/index.html	complete
vision.ics.uci.edu/people/24.html	complete
sli.ics.uci.edu/PmWiki/FAQ	complete
www.ics.uci.edu/MJCarey_Contact.html	complete
www.ics.uci.edu/~schark/schark-ree.html	complete
archive.ics.uci.edu/ml/machine-learning-databases/dermatology	complete
sli.ics.uci.edu/SiteAdmin/Status	complete
www.ics.uci.edu/~kay/courses/i42/hw/hw4.html	complete
ngs.ics.uci.edu/tag/digital-health	complete
archive.ics.uci.edu/ml/machine-learning-databases/SPECTF.test	complete
archive.ics.uci.edu/ml/datasets/Breast+Cancer+Wisconsin+%28Diagnostic%29	complete
